id,error_tag,confidence,check,rationale,proposed_fix,fix_verb,fix_arg,evidence,route,reaction_flag,reaction_note
phytfl_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=3,annotation,"",""
ggchldb_u,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa16018111Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
12dgr16018111Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa1801845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
dgdg1839Z12Z15Z1644Z7Z10Z13Z_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
cystine__L_h,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa18111Z1835Z9Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa1801829Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa18111Z1829Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
ppad_m,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=2,annotation,"",""
pa1819Z1835Z9Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa1801835Z9Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa18111Z1845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
dgts18111Z18111Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
pa1819Z1829Z12Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
dgts18111Z1845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
dgts1601845Z9Z12Z15Z_c,uncurated_metabolite,medium,fantasy,"no cross-reference to any structural database (ChEBI, KEGG, MetaCyc, HMDB, LipidMaps), no InChIKey and no SMILES — it is annotated only in namespaces a reconstruction pipeline mints for itself","assign a structural identifier, or delete the species if it cannot be substantiated","","",in_bigg=True n_models=1,annotation,"",""
hpot13_c,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H29O4; all 27 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -1)","","","",formula=C18H29O4 n_ref_entries=27,annotation,charge_unresolved_no_reference,hpot13_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
cacoa_c,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C39H58N7O17P3S; all 7 entries carry [-4.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -4)","","","",formula=C39H58N7O17P3S n_ref_entries=7,annotation,charge_unresolved_no_reference,cacoa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
gal1p_L_c,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C6H11O9P; all 58 entries carry [-2.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -2)","","","",formula=C6H11O9P n_ref_entries=58,annotation,charge_unresolved_no_reference,gal1p_L_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
pa_c,charge_implausible_for_formula,medium,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H29O2; all 4 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -1)","","","",formula=C18H29O2 n_ref_entries=4,annotation,charge_unresolved_no_reference,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
whlnlc_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H31O3; all 24 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -1)","","","",formula=C18H31O3 n_ref_entries=24,annotation,charge_unresolved_no_reference,whlnlc_h carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
whodce9a_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C18H33O3; all 18 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -1)","","","",formula=C18H33O3 n_ref_entries=18,annotation,charge_unresolved_no_reference,whodce9a_h carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
hmcit_L_m,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C7H7O7; all 18 entries carry [-3.0, -1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -3)","","","",formula=C7H7O7 n_ref_entries=18,annotation,charge_unresolved_no_reference,hmcit_L_m carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
2oglutm_h,charge_implausible_for_formula,high,charge_plausibility,"charge 0 appears on no MetaNetX entry with formula C5H6NO4; all 23 entries carry [-1.0] — and the assigned MetaNetX id has no charge of its own, so this value was hand-filled No database carries a charge for this species and it has no usable identifier, so the correction is deferred: a human must assign the identifier first, then formula and charge are taken from it (arithmetic would suggest -1)","","","",formula=C5H6NO4 n_ref_entries=23,annotation,charge_unresolved_no_reference,2oglutm_h carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
pe1819Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
sqdg18111Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1839Z12Z15Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1801829z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
sqdg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mppp9me_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg18111Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1819Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1819Z1829Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1829Z12Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1829Z12Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg18111Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pchol1819z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp18111Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
12dgr18111z18111z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
sqdg18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1819z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1839Z12Z15Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
2m6sbenzq_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pqh2_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1839Z12Z15Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1829Z12Z1634Z7Z10Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1819Z18111Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1829z12z1835z9z12z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1801819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1819Z1845Z9Z12Z15Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pcox_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag18111Z1819Z1835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgts1829Z12Z1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1801835Z9Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag18111Z1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon438_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1829Z12Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon490_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pg1829Z12Z1613E_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1819Z1637Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
1agpe1829Z12Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
glc_D_B_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dvpchlda_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asqdca1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon450_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asqdca1839Z12Z15Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
lipacp_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa18111Z1819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1801819Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
cdp12dgr18111Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
1agpe18111Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
arso4_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1819Z1819Z1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pme1819z1845z9z12z15z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
asnglcnacglcnacman_man_man_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pgp1819Z160_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
dgdg1819Z1619Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pchlda_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1601819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon437_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
1odec9eg3p_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme1819z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
mgdg1829Z12Z1644Z7Z10Z13Z_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
npdp_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
photon680_u,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
tag1819Z1819Z1845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pdme18111z1819z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pail1819Z160_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
apop_h,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1801845Z9Z12Z15Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe18111Z1835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pa1819Z1619Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pail1819Z160_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
pe1829Z12Z1835Z9Z12Z_e,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
1agpe1819Z_c,missing_annotations,low,annotation_completeness,"missing 4/4 core cross-references (kegg.compound,chebi,metacyc.compound,inchikey) and no cross-reference outside the namespaces a reconstruction pipeline mints for itself",no reference values available,"","","",annotation,"",""
