id,error_tag,confidence,check,rationale,proposed_fix,fix_verb,fix_arg,evidence,route,reaction_flag,reaction_note
t3c11vaceACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM5958 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
10fthfglu__L_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM164047 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1601829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146546 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1601835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146547 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
3hbutACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728727 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
3omrsACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728614 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
gal14lac_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092988 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z1619Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147343 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dhepstrl_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092870 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
acACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727677 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mag160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147358 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dghs1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148222 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr1819Z1819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145565 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
tyr_Lso4_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149168 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
epmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727025 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
mgdg1819Z1644Z7Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148359 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytc_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM731977 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
phytfl_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148438 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
ggchldb_u,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148258 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa16018111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145834 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
12dgr16018111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145578 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
toctd2eACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728720 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1801845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148596 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
hgmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM741743 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgdg1839Z12Z15Z1644Z7Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146385 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cystine__L_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092746 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148582 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1801829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148597 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148584 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
3odecACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728594 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
ppad_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148475 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytP450o_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM66023 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
cytP450r_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM12867 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148587 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1801835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148595 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dtct_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM48991 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa18111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148583 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147082 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
10fthfglu__L_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM164047 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
pa1819Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148589 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts18111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147083 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
2mhop_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM739355 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
dgts1601845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147081 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
fru_B_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM729618 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,"","","",observation,"",""
metarhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
phetrna_m,placeholder_formula,low,placeholder_formula,formula C19H21N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxrd_h,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnaglu_h,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
cystrna_c,placeholder_formula,low,placeholder_formula,formula C13H17N6O4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxox_h,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pcox_u,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
leutrna_c,placeholder_formula,low,placeholder_formula,formula C16H24N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
ficytb5_c,placeholder_formula,low,placeholder_formula,formula C34H30FeN4O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
glutrna_h,placeholder_formula,low,placeholder_formula,formula C15H19N6O6* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon438_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon490_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon450_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
lipacp_h,placeholder_formula,low,placeholder_formula,formula C8H13OS3R contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnacys_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxox_u,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pmeACP_h,placeholder_formula,low,placeholder_formula,formula C8H13O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
ocdcaACP_h,placeholder_formula,low,placeholder_formula,formula C29H55N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
hdeACP_h,placeholder_formula,low,placeholder_formula,formula C27H49N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
asnglcnacglcnacman_man_man_c,placeholder_formula,low,placeholder_formula,formula C39H63N5O28R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pn6ll_h,placeholder_formula,low,placeholder_formula,formula C8H14NOS2* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon437_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon680_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
apop_h,placeholder_formula,low,placeholder_formula,formula H2NR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnaarg_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxrd_u,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trdox_c,placeholder_formula,low,placeholder_formula,formula C10H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
etfrd_m,placeholder_formula,low,placeholder_formula,formula RH2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
ACP_h,placeholder_formula,low,placeholder_formula,formula H4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
cbtnCCP_h,placeholder_formula,low,placeholder_formula,formula C18H26N5O6S*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trdrd_c,placeholder_formula,low,placeholder_formula,formula C10H14N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
apotfen_h,placeholder_formula,low,placeholder_formula,formula XH2Fe contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pcrd_u,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pn6ol_h,placeholder_formula,low,placeholder_formula,formula C8H16NO* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photonVis_e,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
Asn_X_Ser_FSLASH_Thr_c,placeholder_formula,low,placeholder_formula,formula C5H7N3O3R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
apoc_h,placeholder_formula,low,placeholder_formula,formula CHNO*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
pimACP_h,placeholder_formula,low,placeholder_formula,formula C7H11O3S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
btnCCP_h,placeholder_formula,low,placeholder_formula,formula C17H27N5O4S*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
ocACP_h,placeholder_formula,low,placeholder_formula,formula C19H35N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
lumirhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
focytb5_c,placeholder_formula,low,placeholder_formula,formula C34H30FeN4O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
palmACP_h,placeholder_formula,low,placeholder_formula,formula C16H31OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon298_c,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon673_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnaphe_m,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
protdt_h,placeholder_formula,low,placeholder_formula,formula C7H11N3O3S2R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
rhodopsin_h,placeholder_formula,low,placeholder_formula,formula C26H38N2O2*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
photon646_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
etfox_m,placeholder_formula,low,placeholder_formula,formula R contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
octeACP_h,placeholder_formula,low,placeholder_formula,formula C29H53N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
argtrna_c,placeholder_formula,low,placeholder_formula,formula C16H26N9O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
octe9ACP_h,placeholder_formula,low,placeholder_formula,formula C18H33OSR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
bathorhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
protds_h,placeholder_formula,low,placeholder_formula,formula C7H9N3O3S2R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
apocytc_h,placeholder_formula,low,placeholder_formula,formula C8H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
cytc_h,placeholder_formula,low,placeholder_formula,formula C42H44FeN8O8S2R4 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnagly_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
glytrna_c,placeholder_formula,low,placeholder_formula,formula C12H15N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnaser_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
sertrna_c,placeholder_formula,low,placeholder_formula,formula C13H17N6O5* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxrd_c,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxox_c,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
malACP_h,placeholder_formula,low,placeholder_formula,formula C17H26N3O11PS*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
3ooctdACP_h,placeholder_formula,low,placeholder_formula,formula C29H53N2O9PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trdrd_h,placeholder_formula,low,placeholder_formula,formula C10H14N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trdox_h,placeholder_formula,low,placeholder_formula,formula C10H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxrd_m,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
fdxox_m,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnaala_m,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
alatrna_m,placeholder_formula,low,placeholder_formula,formula C13H18N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
dcaACP_h,placeholder_formula,low,placeholder_formula,formula C10H19OSR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
trnapro_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
protrna_c,placeholder_formula,low,placeholder_formula,formula C15H20N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
myrsACP_h,placeholder_formula,low,placeholder_formula,formula C14H27OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
but2eACP_h,placeholder_formula,low,placeholder_formula,formula C15H25N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
butACP_h,placeholder_formula,low,placeholder_formula,formula C15H27N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
tfenfe3_h,placeholder_formula,low,placeholder_formula,formula XFe2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
tfenfe2_h,placeholder_formula,low,placeholder_formula,formula XH2Fe2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
cytP450r_h,placeholder_formula,low,placeholder_formula,formula XH2 contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
cytP450o_h,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
apofetn_h,placeholder_formula,low,placeholder_formula,formula XFe contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
3ocvac11eACP_h,placeholder_formula,low,placeholder_formula,formula C18H31O2SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
egmeACP_h,placeholder_formula,low,placeholder_formula,formula C6H7O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
gmeACP_h,placeholder_formula,low,placeholder_formula,formula C6H9O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
3kpacpme_h,placeholder_formula,low,placeholder_formula,formula C8H11O4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
hpmeACP_h,placeholder_formula,low,placeholder_formula,formula C8H13O4SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,"","","",observation,"",""
