id,error_tag,confidence,check,rationale,proposed_fix,evidence
12dgr1819Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146745 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1829Z12Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148590 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr1801819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145575 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dghs1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148221 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr18111Z160_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147342 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dghs18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148219 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1819Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148588 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
tfenfe3_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM20152 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
tfenfe2_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM21532 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cytP450r_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM12867 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cytP450o_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM66023 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
whlnlc_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149144 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
apofetn_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM10729 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
mag180_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147679 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr1801819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145575 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1819Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145697 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
3ocvac11eACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM6840 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
ca_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145806 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145834 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
5mtr_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1592 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dghs18111Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148220 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr1819Z18111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145573 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
whodce9a_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149145 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146377 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
egmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727020 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
gmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727160 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pqh2_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145595 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pq_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145596 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
hpmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM725917 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dghs16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148217 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts16018111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147080 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
t3c11vaceACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM5958 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
10fthfglu__L_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM164047 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts1601829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146546 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts1601835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146547 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
3hbutACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728727 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
3omrsACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728614 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
gal14lac_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092988 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr1819Z1619Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147343 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dhepstrl_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092870 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
acACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727677 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
mag160_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147358 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dghs1819Z1819Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148222 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr1819Z1819Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145565 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
tyr_Lso4_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM149168 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
epmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM727025 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
mgdg1819Z1644Z7Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148359 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cytc_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM731977 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
phytfl_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148438 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
ggchldb_u,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148258 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa16018111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145834 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
12dgr16018111Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM145578 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
toctd2eACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728720 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1801845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148596 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
hgmeACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM741743 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgdg1839Z12Z15Z1644Z7Z10Z13Z_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM146385 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cystine__L_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM1092746 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa18111Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148582 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1801829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148597 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa18111Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148584 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
3odecACP_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM728594 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
ppad_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148475 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cytP450o_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM66023 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
cytP450r_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM12867 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1819Z1835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148587 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1801835Z9Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148595 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dtct_h,reference_lacks_structure,low,reference_without_structure,"assigned MNXM48991 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa18111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148583 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts18111Z18111Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147082 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
10fthfglu__L_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM164047 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
pa1819Z1829Z12Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM148589 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts18111Z1845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147083 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
2mhop_m,reference_lacks_structure,low,reference_without_structure,"assigned MNXM739355 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
dgts1601845Z9Z12Z15Z_c,reference_lacks_structure,low,reference_without_structure,"assigned MNXM147081 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
fru_B_e,reference_lacks_structure,low,reference_without_structure,"assigned MNXM729618 carries no formula or charge in MetaNetX, so formula/charge here are unverified rather than confirmed",verify formula and charge against MetaCyc/KEGG or a structure source,""
glc_D_B_c,cross_compartment_inconsistency,medium,cross_compartment,"the same base id glc_D_B differs across compartments: metanetx ['MNXM1105026', 'MNXM1364060']",make all compartment instances of one species identical,"['glc_D_B_c', 'glc_D_B_h', 'glc_D_B_e']"
glc_D_B_h,cross_compartment_inconsistency,medium,cross_compartment,"the same base id glc_D_B differs across compartments: metanetx ['MNXM1105026', 'MNXM1364060']",make all compartment instances of one species identical,"['glc_D_B_c', 'glc_D_B_h', 'glc_D_B_e']"
glc_D_B_e,cross_compartment_inconsistency,medium,cross_compartment,"the same base id glc_D_B differs across compartments: metanetx ['MNXM1105026', 'MNXM1364060']",make all compartment instances of one species identical,"['glc_D_B_c', 'glc_D_B_h', 'glc_D_B_e']"
fru_B_h,cross_compartment_inconsistency,medium,cross_compartment,"the same base id fru_B differs across compartments: metanetx ['MNXM1364098', 'MNXM729618']",make all compartment instances of one species identical,"['fru_B_h', 'fru_B_c', 'fru_B_e']"
fru_B_c,cross_compartment_inconsistency,medium,cross_compartment,"the same base id fru_B differs across compartments: metanetx ['MNXM1364098', 'MNXM729618']",make all compartment instances of one species identical,"['fru_B_h', 'fru_B_c', 'fru_B_e']"
fru_B_e,cross_compartment_inconsistency,medium,cross_compartment,"the same base id fru_B differs across compartments: metanetx ['MNXM1364098', 'MNXM729618']",make all compartment instances of one species identical,"['fru_B_h', 'fru_B_c', 'fru_B_e']"
gal14lac_c,cross_compartment_inconsistency,medium,cross_compartment,"the same base id gal14lac differs across compartments: metanetx ['MNXM1092988', 'MNXM1105119']",make all compartment instances of one species identical,"['gal14lac_c', 'gal14lac_e', 'gal14lac_h']"
gal14lac_e,cross_compartment_inconsistency,medium,cross_compartment,"the same base id gal14lac differs across compartments: metanetx ['MNXM1092988', 'MNXM1105119']",make all compartment instances of one species identical,"['gal14lac_c', 'gal14lac_e', 'gal14lac_h']"
gal14lac_h,cross_compartment_inconsistency,medium,cross_compartment,"the same base id gal14lac differs across compartments: metanetx ['MNXM1092988', 'MNXM1105119']",make all compartment instances of one species identical,"['gal14lac_c', 'gal14lac_e', 'gal14lac_h']"
ascb__L_u,cross_compartment_inconsistency,high,cross_compartment,"the same base id ascb__L differs across compartments: formula ['C6H7O6', 'C6H8O6']; charge [-1, 0]; metanetx ['MNXM727871', 'MNXM1371098']; name ['L-ascorbate', 'D-isoascorbic acid']",make all compartment instances of one species identical,"['ascb__L_u', 'ascb__L_c', 'ascb__L_h']"
ascb__L_c,cross_compartment_inconsistency,high,cross_compartment,"the same base id ascb__L differs across compartments: formula ['C6H7O6', 'C6H8O6']; charge [-1, 0]; metanetx ['MNXM727871', 'MNXM1371098']; name ['L-ascorbate', 'D-isoascorbic acid']",make all compartment instances of one species identical,"['ascb__L_u', 'ascb__L_c', 'ascb__L_h']"
ascb__L_h,cross_compartment_inconsistency,high,cross_compartment,"the same base id ascb__L differs across compartments: formula ['C6H7O6', 'C6H8O6']; charge [-1, 0]; metanetx ['MNXM727871', 'MNXM1371098']; name ['L-ascorbate', 'D-isoascorbic acid']",make all compartment instances of one species identical,"['ascb__L_u', 'ascb__L_c', 'ascb__L_h']"
h_x,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
h_e,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
h_m,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
h_h,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
h_u,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
h_c,proton_charge_convention,high,proton_convention,"proton species carries charge != +1, which makes every reaction it appears in look charge-unbalanced",set charge to +1 and formula to H,""
metarhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
phetrna_m,placeholder_formula,low,placeholder_formula,formula C19H21N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxrd_h,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnaglu_h,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
cystrna_c,placeholder_formula,low,placeholder_formula,formula C13H17N6O4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxox_h,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pcox_u,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
leutrna_c,placeholder_formula,low,placeholder_formula,formula C16H24N6O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
ficytb5_c,placeholder_formula,low,placeholder_formula,formula C34H30FeN4O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
glutrna_h,placeholder_formula,low,placeholder_formula,formula C15H19N6O6* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon438_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon490_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon450_h,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
lipacp_h,placeholder_formula,low,placeholder_formula,formula C8H13OS3R contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnacys_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxox_u,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pmeACP_h,placeholder_formula,low,placeholder_formula,formula C8H13O3SR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
ocdcaACP_h,placeholder_formula,low,placeholder_formula,formula C29H55N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
hdeACP_h,placeholder_formula,low,placeholder_formula,formula C27H49N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
asnglcnacglcnacman_man_man_c,placeholder_formula,low,placeholder_formula,formula C39H63N5O28R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pn6ll_h,placeholder_formula,low,placeholder_formula,formula C8H14NOS2* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon437_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon680_u,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
apop_h,placeholder_formula,low,placeholder_formula,formula H2NR contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trnaarg_c,placeholder_formula,low,placeholder_formula,formula C28H34N11O21P3* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
fdxrd_u,placeholder_formula,low,placeholder_formula,formula Fe2S2*8 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trdox_c,placeholder_formula,low,placeholder_formula,formula C10H12N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
etfrd_m,placeholder_formula,low,placeholder_formula,formula RH2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
ACP_h,placeholder_formula,low,placeholder_formula,formula H4S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
cbtnCCP_h,placeholder_formula,low,placeholder_formula,formula C18H26N5O6S*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
trdrd_c,placeholder_formula,low,placeholder_formula,formula C10H14N4O4S2*4 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
apotfen_h,placeholder_formula,low,placeholder_formula,formula XH2Fe contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pcrd_u,placeholder_formula,low,placeholder_formula,formula X contains placeholder element(s) ['X']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pn6ol_h,placeholder_formula,low,placeholder_formula,formula C8H16NO* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photonVis_e,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
Asn_X_Ser_FSLASH_Thr_c,placeholder_formula,low,placeholder_formula,formula C5H7N3O3R2 contains placeholder element(s) ['R']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
apoc_h,placeholder_formula,low,placeholder_formula,formula CHNO*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
pimACP_h,placeholder_formula,low,placeholder_formula,formula C7H11O3S* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
btnCCP_h,placeholder_formula,low,placeholder_formula,formula C17H27N5O4S*2 contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
ocACP_h,placeholder_formula,low,placeholder_formula,formula C19H35N2O8PS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
lumirhodopsin_h,placeholder_formula,low,placeholder_formula,formula C20H28* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
focytb5_c,placeholder_formula,low,placeholder_formula,formula C34H30FeN4O4* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
palmACP_h,placeholder_formula,low,placeholder_formula,formula C16H31OS* contains placeholder element(s) ['*']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
photon298_c,placeholder_formula,low,placeholder_formula,formula Z contains placeholder element(s) ['Z']; reactions using it cannot be mass-balanced,acceptable for macromolecules/pseudo-metabolites — document it,""
