reaction,reaction_name,reaction_string,metabolite,flag,source_tag,note
SELCYSTL,"Selenocystathionine L-homocysteine-lyase (deaminating), cytosol",h2o_c + selcyst_c --> h_c + nh4_c + pyr_c + selhcys_c,selhcys_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"selhcys_c and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
SELCYSTLh,"Selenocystathionine L-homocysteine-lyase (deaminating), chloroplast",h2o_h + selcyst_h --> h_h + nh4_h + pyr_h + selhcys_h,selcyst_h,imbalance_cancels_between_metabolites,mass_imbalance_localised,"selcyst_h and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
SELTORc,"Selenite:ferredoxin oxidoreductase, cytosol",6.0 fdxrd_c + 6.0 h_c + slnt_c --> 6.0 fdxox_c + 3.0 h2o_c + seln_c,seln_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"seln_c and 2mhob_m carry equal and opposite imbalance {'H': -3, 'charge': -3}; the stoichiometry of these reactions is the likely error"
SO3t,"sulfite tranport, chloroplast",hso3_c <=> hso3_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SO3R_h (6.0 fdxrd_h + 7.0 h_h + so3_h <-> 6.0 fdxox_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
SO3t,"sulfite tranport, chloroplast",hso3_c <=> hso3_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SULR_ferr (6.0 fdxrd_h + so3_h <-> 6.0 fdxox_h + 6.0 h_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
SQDGATCA18111Z160,"sulfolipid 2'-O-acyltransferase (2'-18:3(5,9,12,15)/18:1(11Z)/16:0)",cacoa_c + sqdg18111Z160_c --> asqdca18111Z160_c + coa_c,cacoa_c,charge_unresolved_no_reference,charge_implausible_for_formula,cacoa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
SQDGATCA18111Z160,"sulfolipid 2'-O-acyltransferase (2'-18:3(5,9,12,15)/18:1(11Z)/16:0)",cacoa_c + sqdg18111Z160_c --> asqdca18111Z160_c + coa_c,cacoa_c,imbalance_unresolved_no_reference,charge_imbalance_localised,cacoa_c has no reference formula/charge; the imbalance in these reactions cannot be attributed until it is annotated
SQDGATCA18111Z160,"sulfolipid 2'-O-acyltransferase (2'-18:3(5,9,12,15)/18:1(11Z)/16:0)",cacoa_c + sqdg18111Z160_c --> asqdca18111Z160_c + coa_c,cacoa_c,metabolite_may_not_exist,probable_fantasy_metabolite,cacoa_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
SQDGATCA1819Z160,"sulfolipid 2'-O-acyltransferase (2'-18:4(5,9,12,15)/18:1(9Z)/16:0)",cacoa_c + sqdg1819Z160_c --> asqdca1819Z160_c + coa_c,cacoa_c,charge_unresolved_no_reference,charge_implausible_for_formula,cacoa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
SQDGATCA1819Z160,"sulfolipid 2'-O-acyltransferase (2'-18:4(5,9,12,15)/18:1(9Z)/16:0)",cacoa_c + sqdg1819Z160_c --> asqdca1819Z160_c + coa_c,cacoa_c,imbalance_unresolved_no_reference,charge_imbalance_localised,cacoa_c has no reference formula/charge; the imbalance in these reactions cannot be attributed until it is annotated
SQDGATCA1819Z160,"sulfolipid 2'-O-acyltransferase (2'-18:4(5,9,12,15)/18:1(9Z)/16:0)",cacoa_c + sqdg1819Z160_c --> asqdca1819Z160_c + coa_c,cacoa_c,metabolite_may_not_exist,probable_fantasy_metabolite,cacoa_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
SQDGATPA18111Z160,"sulfolipid 2'-O-acyltransferase (2'-18:3(5,9,12)/18:1(11Z)/16:0)",pacoa_c + sqdg18111Z160_c --> asqdpa18111Z160_c + coa_c,pacoa_c,metabolite_may_not_exist,probable_fantasy_metabolite,pacoa_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
SQDGATPA1819Z160,"sulfolipid 2'-O-acyltransferase (2'-18:3(5,9,12)/18:1(9Z)/16:0)",pacoa_c + sqdg1819Z160_c --> asqdpa1819Z160_c + coa_c,pacoa_c,metabolite_may_not_exist,probable_fantasy_metabolite,pacoa_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
SUCHMSSELCYSL,"O-Succinyl-L-homoserine succinate-lyase (adding cysteine), cytosol",selcys_c + suchms_c --> selcyst_c + succ_c,selcyst_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"selcyst_c and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
SUCHMSSELCYSLh,"O-Succinyl-L-homoserine succinate-lyase (adding cysteine), chloroplast",selcys_h + suchms_h --> selcyst_h + succ_h,selcyst_h,imbalance_cancels_between_metabolites,mass_imbalance_localised,"selcyst_h and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
SULOm,"sulfite oxidase, mitochondria",h2o_m + hso3_m + o2_m --> h2o2_m + h_m + so4_m,hso3_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"hso3_m and 26dmani_e carry equal and opposite imbalance {'H': -1, 'charge': -1}; the stoichiometry of these reactions is the likely error"
SULR_ferr_2,sulfite reductase (ferredoxin),6.0 fdxrd_h + 6.0 h_h + hso3_h --> 6.0 fdxox_h + 3.0 h2o_h + h2s_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SO3R_h (6.0 fdxrd_h + 7.0 h_h + so3_h <-> 6.0 fdxox_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
SULR_ferr_2,sulfite reductase (ferredoxin),6.0 fdxrd_h + 6.0 h_h + hso3_h --> 6.0 fdxox_h + 3.0 h2o_h + h2s_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SULR_ferr (6.0 fdxrd_h + so3_h <-> 6.0 fdxox_h + 6.0 h_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
TAGAH16018111Z18111Z,triacylglycerol acylhydrolase (16:0/18:1(11Z)/18:1(11Z)),h2o_c + tag16018111Z18111Z_c --> 12dgr16018111Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH16018111Z1819Z,triacylglycerol acylhydrolase (16:0/18:1(11Z)/18:1(9Z)),h2o_c + tag16018111Z1819Z_c --> 12dgr16018111Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH16018111Z1835Z9Z12Z,"triacylglycerol acylhydrolase (16:0/18:1(11Z)/18:3(5Z,9Z,12Z))",h2o_c + tag16018111Z1835Z9Z12Z_c --> 12dgr16018111Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH1601819Z18111Z,triacylglycerol acylhydrolase (16:0/18:1(9Z)/18:1(11Z)),h2o_c + tag1601819Z18111Z_c --> 12dgr1601819Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1601819Z1819Z,triacylglycerol acylhydrolase (16:0/18:1(9Z)/18:1(9Z)),h2o_c + tag1601819Z1819Z_c --> 12dgr1601819Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1601819Z1835Z9Z12Z,"triacylglycerol acylhydrolase (16:0/18:1(9Z)/18:3(5Z,9Z,12Z))",h2o_c + tag1601819Z1835Z9Z12Z_c --> 12dgr1601819Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH1801819Z18111Z,triacylglycerol acylhydrolase (18:0/18:1(9Z)/18:1(11Z)),h2o_c + tag1801819Z18111Z_c --> 12dgr1801819Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1801819Z1819Z,triacylglycerol acylhydrolase (18:0/18:1(9Z)/18:1(9Z)),h2o_c + tag1801819Z1819Z_c --> 12dgr1801819Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1801819Z1835Z9Z12Z,"triacylglycerol acylhydrolase (18:0/18:1(9Z)/18:3(5Z,9Z,12Z))",h2o_c + tag1801819Z1835Z9Z12Z_c --> 12dgr1801819Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH18111Z18111Z18111Z,triacylglycerol acylhydrolase (18:1(11Z)/18:1(11Z)/18:1(11Z)),h2o_c + tag18111Z18111Z18111Z_c --> 12dgr18111Z18111Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH18111Z18111Z1819Z,triacylglycerol acylhydrolase (18:1(11Z)/18:1(11Z)/18:1(9Z)),h2o_c + tag18111Z18111Z1819Z_c --> 12dgr18111Z18111Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH18111Z18111Z1835Z9Z12Z,"triacylglycerol acylhydrolase (18:1(11Z)/18:1(11Z)/18:3(5Z,9Z,12Z))",h2o_c + tag18111Z18111Z1835Z9Z12Z_c --> 12dgr18111Z18111Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH18111Z1819Z18111Z,triacylglycerol acylhydrolase (18:1(11Z)/18:1(9Z)/18:1(11Z)),h2o_c + tag18111Z1819Z18111Z_c --> 12dgr18111Z1819Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH18111Z1819Z1819Z,triacylglycerol acylhydrolase (18:1(11Z)/18:1(9Z)/18:1(9Z)),h2o_c + tag18111Z1819Z1819Z_c --> 12dgr18111Z1819Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH18111Z1819Z1835Z9Z12Z,"triacylglycerol acylhydrolase (18:1(11Z)/18:1(9Z)/18:3(5Z,9Z,12Z))",h2o_c + tag18111Z1819Z1835Z9Z12Z_c --> 12dgr18111Z1819Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH1819Z18111Z18111Z,triacylglycerol acylhydrolase (18:1(9Z)/18:1(11Z)/18:1(11Z)),h2o_c + tag1819Z18111Z18111Z_c --> 12dgr1819Z18111Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1819Z18111Z1819Z,triacylglycerol acylhydrolase (18:1(9Z)/18:1(11Z)/18:1(9Z)),h2o_c + tag1819Z18111Z1819Z_c --> 12dgr1819Z18111Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1819Z18111Z1835Z9Z12Z,"triacylglycerol acylhydrolase (18:1(9Z)/18:1(11Z)/18:3(5Z,9Z,12Z))",h2o_c + tag1819Z18111Z1835Z9Z12Z_c --> 12dgr1819Z18111Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
TAGAH1819Z1819Z18111Z,triacylglycerol acylhydrolase (18:1(9Z)/18:1(9Z)/18:1(11Z)),h2o_c + tag1819Z1819Z18111Z_c --> 12dgr1819Z1819Z_c + h_c + ocdcea_c,ocdcea_c,duplicate_metabolite_merge,duplicate_metabolite,ocdcea_c is a duplicate of ['ocdce9a_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1819Z1819Z1819Z,triacylglycerol acylhydrolase (18:1(9Z)/18:1(9Z)/18:1(9Z)),h2o_c + tag1819Z1819Z1819Z_c --> 12dgr1819Z1819Z_c + h_c + ocdce9a_c,ocdce9a_c,duplicate_metabolite_merge,duplicate_metabolite,ocdce9a_c is a duplicate of ['ocdcea_c']; after the merge these reactions may themselves become duplicates and need review
TAGAH1819Z1819Z1835Z9Z12Z,"triacylglycerol acylhydrolase (18:1(9Z)/18:1(9Z)/18:3(5Z,9Z,12Z))",h2o_c + tag1819Z1819Z1835Z9Z12Z_c --> 12dgr1819Z1819Z_c + h_c + pa_c,pa_c,charge_unresolved_no_reference,charge_implausible_for_formula,pa_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
THFGLUH,gamma-glutamyl hydrolase,h2o_c + thfglu_c --> glu__L_c + h_c + thf_c,thfglu_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"thfglu_c and mi13456p_c carry equal and opposite imbalance {'H': 2, 'charge': 2}; the stoichiometry of these reactions is the likely error"
THFGLUS,Tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming),atp_c + glu__L_c + thf_c --> adp_c + pi_c + thfglu_c,thfglu_c,imbalance_cancels_between_metabolites,mass_imbalance_localised,"thfglu_c and mi13456p_c carry equal and opposite imbalance {'H': 2, 'charge': 2}; the stoichiometry of these reactions is the likely error"
UDPSQS,UDP-sulfoquinovose synthase,hso3_h + udpg_h --> h2o_h + udpsq_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SO3R_h (6.0 fdxrd_h + 7.0 h_h + so3_h <-> 6.0 fdxox_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
UDPSQS,UDP-sulfoquinovose synthase,hso3_h + udpg_h --> h2o_h + udpsq_h,hso3_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,SULR_ferr_2 has no BiGG id and no xrefs but its name matches BiGG SULR_ferr (6.0 fdxrd_h + so3_h <-> 6.0 fdxox_h + 6.0 h_h + 3.0 h2o_h + h2s_h); confirm whether it should be replaced by the BiGG reaction
UGAH,ureidoglycine aminohydrolase,h2o_m + h_m + udg_m <=> nh4_m + urdglyc_m,udg_m,imbalance_not_explained_by_metabolite,charge_imbalance_localised,"balance implies C3H6N3O3/-1 for udg_m, which the databases record only charge state(s) [0] for this species, and -1 is not among them; check the stoichiometry and the other participants"
URO,urate oxidase,h2o_m + o2_m + urate_m --> 5hiu_m + h2o2_m + h_m,5hiu_m,imbalance_cancels_between_metabolites,mass_imbalance_localised,"5hiu_m and 2ahhmd_c carry equal and opposite imbalance {'H': 1, 'charge': 1}; the stoichiometry of these reactions is the likely error"
dagk18111z160Cv,diacylglycerol kinase (18:1(11z)/16:0),12dgr18111Z160_c + atp_c --> adp_c + h_c + pa18111Z160_c,12dgr18111Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr18111Z160_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
dagk18111z160Cv,diacylglycerol kinase (18:1(11z)/16:0),12dgr18111Z160_c + atp_c --> adp_c + h_c + pa18111Z160_c,pa18111Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z160_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
dagk1819z160Cv,diacylglycerol kinase (18:1(9z)/16:0),12dgr1819Z160_c + atp_c --> adp_c + h_c + pa1819Z160_c,12dgr1819Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1819Z160_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
dagk1819z1619zCv,diacylglycerol kinase (18:1(9z)/16:1(9z)),12dgr1819Z1619Z_c + atp_c --> adp_c + h_c + pa1819Z1619Z_c,12dgr1819Z1619Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1819Z1619Z_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
dagk1819z1619zCv,diacylglycerol kinase (18:1(9z)/16:1(9z)),12dgr1819Z1619Z_c + atp_c --> adp_c + h_c + pa1819Z1619Z_c,pa1819Z1619Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1819Z1619Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,12dgr18111z18111z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr18111z18111z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,12dgr18111z18111z_h,metabolite_may_not_exist,possible_fantasy_metabolite,12dgr18111z18111z_h is outside BiGG and has no curated reaction; confirm these reactions are real
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,12dgr18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,dagk181hCv has no BiGG id and no xrefs but its name matches BiGG DAGK1819Z18111Zh (12dgr1819Z18111Z_h + atp_h <-> adp_h + h_h + pa1819Z18111Z_h); confirm whether it should be replaced by the BiGG reaction
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,12dgr18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,papa181hCv has no BiGG id and no xrefs but its name matches BiGG PAPA1819Z18111Zh (h2o_h + pa1819Z18111Z_h <-> 12dgr1819Z18111Z_h + pi_h); confirm whether it should be replaced by the BiGG reaction
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,pa18111z18111z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111z18111z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,pa18111z18111z_h,metabolite_may_not_exist,possible_fantasy_metabolite,pa18111z18111z_h is outside BiGG and has no curated reaction; confirm these reactions are real
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,pa18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,dagk181hCv has no BiGG id and no xrefs but its name matches BiGG DAGK1819Z18111Zh (12dgr1819Z18111Z_h + atp_h <-> adp_h + h_h + pa1819Z18111Z_h); confirm whether it should be replaced by the BiGG reaction
dagk181hCv,"diacylglycerol kinase (18:1(11z)/18:1(11z)), chloroplast",12dgr18111z18111z_h + atp_h --> adp_h + h_h + pa18111z18111z_h,pa18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,papa181hCv has no BiGG id and no xrefs but its name matches BiGG PAPA1819Z18111Zh (h2o_h + pa1819Z18111Z_h <-> 12dgr1819Z18111Z_h + pi_h); confirm whether it should be replaced by the BiGG reaction
g1ppCv,L-galactose 1-phosphate phosphatase,gal1p_L_c + h2o_c <=> gal__L_c + pi_c,gal1p_L_c,charge_unresolved_no_reference,charge_implausible_for_formula,gal1p_L_c carries an implausible charge that no database can arbitrate; reactions using it may appear charge-imbalanced for that reason
g1ppCv,L-galactose 1-phosphate phosphatase,gal1p_L_c + h2o_c <=> gal__L_c + pi_c,gal1p_L_c,metabolite_may_not_exist,probable_fantasy_metabolite,gal1p_L_c has no structural database record; these reactions are unverifiable until it is confirmed or removed
g1ppCv,L-galactose 1-phosphate phosphatase,gal1p_L_c + h2o_c <=> gal__L_c + pi_c,gal1p_L_c,non_bigg_reaction_duplicates_bigg,shadow_duplicate,g1ppCv has no BiGG id and no xrefs but its name matches BiGG GAL1PP_c (gal1p_c + h2o_c <-> gal__L_c + pi_c); confirm whether it should be replaced by the BiGG reaction
g1ppCv,L-galactose 1-phosphate phosphatase,gal1p_L_c + h2o_c <=> gal__L_c + pi_c,gal1p_L_c,uncurated_species_in_reaction,uncurated_name_stub,gal1p_L_c was never curated; check whether these reactions duplicate a BiGG reaction using the curated species instead
gdpme,"GDP-D-mannose 3, 5-epimerase",gdpmann_c <=> gdpgal_c,gdpgal_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,gdpgal_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
hihlCv,Homoisocitrate hydro-lyase,h2o_m + hcaco_m <=> hisocit_m,hisocit_m,duplicate_metabolite_merge,duplicate_metabolite,hisocit_m is a duplicate of ['hicit_m']; after the merge these reactions may themselves become duplicates and need review
hiordCv,homoisocitrate:NAD+ oxidoreductase (decarboxylating),hisocit_m + nad_m --> 2oxad_m + co2_m + nadh_m,hisocit_m,duplicate_metabolite_merge,duplicate_metabolite,hisocit_m is a duplicate of ['hicit_m']; after the merge these reactions may themselves become duplicates and need review
papa18111z160Cv,phosphatidate phosphatase (18:1(11z)/16:0),h2o_c + pa18111Z160_c --> 12dgr18111Z160_c + pi_c,12dgr18111Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr18111Z160_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
papa18111z160Cv,phosphatidate phosphatase (18:1(11z)/16:0),h2o_c + pa18111Z160_c --> 12dgr18111Z160_c + pi_c,pa18111Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111Z160_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
papa1819z160Cv,phosphatidate phosphatase (18:1(9z)/16:0),h2o_c + pa1819Z160_c --> 12dgr1819Z160_c + pi_c,12dgr1819Z160_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1819Z160_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
papa1819z1619zCv,phosphatidate phosphatase (18:1(9z)/16:1(9z)),h2o_c + pa1819Z1619Z_c --> 12dgr1819Z1619Z_c + pi_c,12dgr1819Z1619Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr1819Z1619Z_c and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
papa1819z1619zCv,phosphatidate phosphatase (18:1(9z)/16:1(9z)),h2o_c + pa1819Z1619Z_c --> 12dgr1819Z1619Z_c + pi_c,pa1819Z1619Z_c,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa1819Z1619Z_c and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,12dgr18111z18111z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,12dgr18111z18111z_h and 2mhop_m carry equal and opposite imbalance {'charge': -2}; the stoichiometry of these reactions is the likely error
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,12dgr18111z18111z_h,metabolite_may_not_exist,possible_fantasy_metabolite,12dgr18111z18111z_h is outside BiGG and has no curated reaction; confirm these reactions are real
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,12dgr18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,dagk181hCv has no BiGG id and no xrefs but its name matches BiGG DAGK1819Z18111Zh (12dgr1819Z18111Z_h + atp_h <-> adp_h + h_h + pa1819Z18111Z_h); confirm whether it should be replaced by the BiGG reaction
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,12dgr18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,papa181hCv has no BiGG id and no xrefs but its name matches BiGG PAPA1819Z18111Zh (h2o_h + pa1819Z18111Z_h <-> 12dgr1819Z18111Z_h + pi_h); confirm whether it should be replaced by the BiGG reaction
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,pa18111z18111z_h,imbalance_cancels_between_metabolites,charge_imbalance_localised,pa18111z18111z_h and 12dgr1601819Z_h carry equal and opposite imbalance {'charge': 2}; the stoichiometry of these reactions is the likely error
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,pa18111z18111z_h,metabolite_may_not_exist,possible_fantasy_metabolite,pa18111z18111z_h is outside BiGG and has no curated reaction; confirm these reactions are real
papa181hCv,"phosphatidate phosphatase (18:1(11z)/18:1(11z)), chloroplast",h2o_h + pa18111z18111z_h --> 12dgr18111z18111z_h + pi_h,pa18111z18111z_h,non_bigg_reaction_duplicates_bigg,shadow_duplicate,dagk181hCv has no BiGG id and no xrefs but its name matches BiGG DAGK1819Z18111Zh (12dgr1819Z18111Z_h + atp_h <-> adp_h + h_h + pa1819Z18111Z_h); confirm whether it should be replaced by the BiGG reaction
